남,19,1836,888,758,808,978,423,115,571,38.6,7.1,49.7,13.5,4.59,9.5,0.84,1835,표준,표준
남,19,1766,832,662,707,860,383,119,562,27.2,6.8,36.2,9.7,3.42,12.1,0.77,1436,표준,표준
남,19,1727,935,825,852,951,416,120,541,26.9,18.9,35.2,9.6,3.35,28.2,0.89,1409,표준,표하
남,22,1677,973,734,771,910,434,119,551,29.9,11.7,38.7,10.5,3.46,18.2,0.87,1508,표준,표준
남,27,1781,996,880,917,1015,433,119,577,35.3,18.6,45.7,12.3,4.25,22.9,0.87,1717,표준,표준
남,19,1679,916,795,845,948,454,124,574,30.2,15,39.3,10.6,3.53,21.9,0.86,1524,표준,표준
남,19,1692,945,805,841,949,401,123,578,28.9,15.7,37.8,10.3,3.51,23.3,0.84,1485,표준,표준
남,20,1800,814,632,644,815,353,123,555,27.2,6.2,35.8,9.7,3.16,11.3,0.75,1421,표준,표준
남,28,1688,882,672,707,850,395,120,543,24,8.6,32.1,8.6,3.01,16.4,0.76,1315,표준,표준
남,20,1661,927,725,761,880,435,117,564,28.8,10.2,37.7,10.2,3.38,16.6,0.84,1478,표준,표준
남,22,1784,959,773,810,915,437,125,548,34.7,10.4,44.9,12.1,4.21,14.5,0.82,1693,표준,표준
남,19,1595,842,674,720,889,413,125,550,24.8,9.6,32.7,8.9,2.93,17.7,0.84,1332,표준,표준
남,19,1630,914,790,830,947,407,120,572,30.1,11.9,38.8,10.6,3.56,18.4,0.84,1515,표준,표준
남,22,1705,997,885,909,1035,484,121,576,33.1,20.4,42.9,11.7,3.94,25.8,0.9,1634,경계,표하
남,23,1711,898,746,796,870,429,121,565,28.3,13.4,36.9,10,3.37,21,0.82,1457,표준,표준
남,24,1710,931,757,803,914,430,134,584,32,8.9,41.6,11.3,3.92,13.6,0.84,1596,표준,표준
남,29,1756,995,748,784,908,465,127,572,33.9,8.9,43.8,11.9,3.92,13,0.84,1658,표준,표준
남,21,1718,907,843,873,982,447,125,570,33.3,18,43.4,11.6,4.05,23.4,0.87,1646,표준,표준
남,24,1739,920,735,760,903,425,130,567,31.8,7.6,41.2,11.2,3.76,11.9,0.84,1584,표준,표준
남,25,1790,1018,899,964,1029,448,123,582,32.2,25.1,42,11.2,4.17,30.4,0.87,1611,표준,표하
남,19,1755,880,767,805,906,395,126,568,28.6,12.4,37.5,10.1,3.51,19.4,0.83,1481,표준,표준
남,21,1762,953,780,837,972,412,123,590,30.7,15.6,40.3,10.8,3.77,22.1,0.86,1557,표준,표준
남,26,1732,971,876,889,995,423,117,569,30.9,22.5,40.3,10.9,3.83,29,0.86,1559,표준,표하
남,26,1715,805,608,650,823,380,123,567,24,5.6,32,8.6,2.81,11.4,0.74,1308,표준,표준
남,24,1701,985,809,840,957,412,131,577,31.3,15.8,40.8,11.1,3.84,22.2,0.86,1572,표준,표준
남,25,1715,970,880,913,987,447,121,580,31.3,20.3,40.8,11,3.77,26.7,0.9,1571,경계,표하
남,26,1727,1025,887,920,1020,447,126,570,33,21.2,42.7,11.6,3.94,26.7,0.9,1628,경계,표하
남,26,1746,929,825,859,944,428,128,560,32.4,12.6,42.2,11.4,3.8,18,0.86,1610,표준,표준
남,23,1687,872,747,768,910,415,125,565,28.1,11.1,36.9,10,3.4,18.1,0.8,1456,표준,표준
남,28,1647,1047,1068,1089,1102,455,122,580,31.5,35.8,40.9,11.1,3.87,39.1,0.95,1577,복비,표하
남,25,1683,923,855,888,947,417,115,575,24.8,21.6,32.1,8.9,2.75,33.1,0.86,1316,표준,표하
남,23,1763,1075,885,950,996,466,127,598,33.3,19.9,48.4,13.3,4.58,23.1,0.91,1801,복비,표준
남,24,1710,897,771,785,902,414,118,566,30,13.1,39.1,10.7,3.54,19.8,0.85,1520,표준,표준
남,21,1710,894,720,764,940,404,116,568,29.7,12.7,38.6,10.5,3.59,19.4,0.83,1508,표준,표준
남,27,1713,1088,870,903,1001,471,126,599,34.9,22.4,44.9,12.1,4.21,26.7,0.93,1693,복비,표하
남,28,1833,1045,833,857,977,472,124,577,40.9,11.1,52.8,14.3,4.7,13.4,0.88,1920,표준,표준
남,20,1689,819,661,712,855,397,117,573,25.7,8.2,34.2,9.1,3.11,15,0.77,1373,표준,표준
남,23,1775,1005,766,810,978,434,125,604,36.3,10.9,46.9,12.7,4.46,14.6,0.83,1754,표준,표준
남,24,1754,1021,825,851,990,445,123,583,37.7,14.9,48.4,13.1,4.39,18.4,0.88,1794,표준,표준
남,23,1683,1024,866,888,969,441,119,568,32,20.7,41.2,11.3,3.72,27,0.9,1583,경계,표하
남,23,1774,931,802,850,986,451,116,571,36,13.5,46.2,12.6,4.19,17.6,0.86,1731,표준,표준
남,23,1651,892,775,823,946,428,122,581,27.3,15.5,35.9,9.8,3.35,24,0.84,1428,표준,표하
남,23,1748,978,850,886,929,442,123,578,31.7,15.6,41.5,11.2,3.85,21.6,0.88,1591,표준,표준
남,24,1749,963,781,790,935,434,124,585,26.7,12.8,38.8,10.5,3.58,19.5,0.83,1513,표준,표준
남,25,1715,865,715,744,895,386,121,559,30.4,8.6,39.2,10.8,3.51,13.8,0.81,1526,표준,표준
남,26,1711,1060,901,936,972,449,127,575,32.7,18.9,42.1,11.5,3.96,24.7,0.89,1614,표준,표하
남,23,1702,905,742,796,935,394,122,560,24.7,18.7,32.6,8.9,3.03,29.7,0.83,1330,표준,표하
남,26,1744,907,850,911,1018,412,121,569,31.1,20.5,40.5,10.9,3.77,27,0.88,1563,표준,표하
남,22,1778,920,727,760,857,440,129,552,32.9,7.9,42.2,11.5,3.67,12.1,0.8,1610,표준,표준
남,21,1662,915,755,807,924,406,113,542,26.3,15.2,34.6,9.4,3.1,24.4,0.86,1388,표준,표하
남,22,1738,879,708,745,888,419,123,537,28.9,8.3,37.9,10.2,3.47,13.8,0.81,1485,표준,표준
남,26,1813,959,790,860,968,434,126,552,35.1,16.3,45.3,12.4,4.35,20.9,0.85,1709,표준,표준
남,26,1750,979,805,836,939,405,120,571,35.2,13.6,45.6,12.4,4.13,18,0.84,1711,표준,표준
남,20,1702,950,833,897,1023,433,117,567,29.2,24.1,38.4,10.3,3.58,31.5,0.88,1500,표준,표하
남,26,1735,992,860,918,1020,466,128,580,33,22.3,42.7,11.6,3.95,27.7,0.92,1629,복비,표하
남,19,1753,845,695,720,885,405,124,542,28.6,6.4,37.5,10.1,3.45,11.1,0.76,1474,표준,표준
남,19,1694,893,753,782,880,391,119,584,26.8,12,34,9.1,3.31,20.5,0.82,1373,표준,표준
남,19,1668,850,700,743,927,402,125,563,26.9,12,35.3,9.6,3.54,19.8,0.8,1416,표준,표준
남,21,1749,932,810,842,962,414,123,568,32,15.1,41.7,11.2,3.99,20.9,0.84,1600,표준,표준
남,21,1783,895,729,785,894,424,128,550,29.7,10.4,39,10.6,3.8,16.4,0.81,1523,표준,표준
남,23,1733,911,735,772,895,417,114,578,29.2,10.9,37.9,10.3,3.49,17.5,0.84,1486,표준,표준
남,29,1696,928,816,833,937,398,125,592,29.9,12.7,38.9,10.6,3.63,19.3,0.86,1518,표준,표준
남,23,1663,895,770,808,917,393,120,563,26.1,14,34.4,9.3,3.36,22.9,0.82,1388,표준,표준
남,19,1723,851,683,723,865,406,120,569,27.7,8.4,36.4,9.9,3.39,14.5,0.8,1443,표준,표준
남,19,1678,896,710,750,889,376,121,582,24.6,12.7,32.9,8.8,2.99,22.1,0.84,1335,표준,표준
남,25,1784,953,797,808,923,409,126,607,29.6,13.7,38.8,10.5,3.62,20.6,0.85,1513,표준,표준
남,24,1758,1026,892,947,982,499,118,578,33.4,20.5,43.6,11.7,4.12,25.6,0.91,1653,복비,표하
남,26,1685,915,683,723,871,423,130,560,28.7,8,38.1,10.2,3.32,13.5,0.8,1484,표준,표준
남,20,1740,910,729,780,925,400,123,562,30.9,12.6,40.3,10.8,3.77,18.6,0.84,1557,표준,표준
남,23,1635,889,750,774,893,392,123,551,26,12.4,34,9.3,3.14,21,0.83,1373,표준,표준
남,19,1723,877,730,755,882,404,119,567,28.9,9,37.8,10.3,3.53,14.9,0.81,1484,표준,표준
남,24,1732,839,683,712,875,406,113,568,27.4,10.3,36,9.7,3.38,17.4,0.8,1430,표준,표준
남,26,1857,1000,884,896,976,457,129,570,37.5,14.9,48.4,13.1,4.58,18.4,0.86,1797,표준,표준
남,26,1686,852,704,741,850,373,115,571,27.6,7.3,36,9.8,3.3,13,0.79,1430,표준,표준
남,19,1698,808,728,756,863,388,123,564,25.2,8.6,33.7,9,3.03,15.9,0.79,1357,표준,표준
남,25,1754,888,789,824,904,416,114,566,32.1,11.1,41.8,11.3,3.7,16.3,0.84,1598,표준,표준
남,24,1774,996,767,793,938,437,118,572,33.3,12.3,43.4,11.6,3.87,17.2,0.85,1643,표준,표준
남,26,1658,953,777,819,930,433,123,592,32.4,12.5,42.1,11.4,3.74,17.9,0.86,1606,표준,표준
남,20,1684,921,829,864,963,432,124,577,29.8,15.3,38.7,10.6,3.79,22.4,0.86,1516,표준,표준
남,24,1829,1062,980,1010,1047,445,133,587,40,27.6,51.4,13.9,4.97,28.2,0.88,1889,표준,표하
남,19,1732,997,873,915,979,451,124,561,34.6,17.1,44.5,12.1,4.18,22,0.9,1682,경계,표준
남,24,1723,945,773,831,958,433,132,568,30.1,16.1,39.2,10.7,3.77,23.1,0.86,1530,표준,표준
남,27,1919,968,763,812,959,444,134,585,33.9,15.4,44.4,11.9,4.27,20.3,0.87,1679,표준,표준
남,24,1687,943,881,918,952,416,114,560,28.9,19.7,38.1,10.3,3.58,27.5,0.87,1492,표준,표하
남,26,1821,978,823,846,1018,447,123,567,34.2,14.5,44.6,11.9,4.4,19.2,0.84,1686,표준,표준
남,28,1721,900,816,824,933,420,122,568,31.9,11.5,41.1,11.4,3.74,17,0.87,1583,표준,표준
남,23,1733,885,732,765,925,445,124,573,27.8,14.5,36.6,9.8,3.44,22.5,0.84,1447,표준,표준
남,26,1780,1008,855,905,981,490,129,586,31.3,23.9,40.8,11,4.02,29.9,0.88,1576,표준,표하
남,26,1723,869,750,780,876,405,136,566,27.6,10.4,36.3,9.8,3.27,17.4,0.83,1438,표준,표준
남,24,1686,994,885,928,975,510,123,565,31.3,23.3,41,11,3.89,29.5,0.9,1577,경계,표하
남,27,1858,1036,835,890,981,478,140,581,40.1,13.6,51.4,13.9,4.75,16.3,0.88,1884,표준,표준
남,24,1720,973,819,868,962,434,122,568,31.7,15.1,41,11.2,3.9,21.2,0.86,1583,표준,표준
남,23,1744,905,680,730,872,400,116,543,28.8,5.5,37.9,10.2,3.4,9.6,0.77,1483,표준,표준
남,25,1813,960,793,845,967,482,120,573,35.8,15,46.4,12.5,4.41,19.2,0.87,1737,표준,표준
남,23,1706,926,779,815,906,400,129,594,29.2,14.4,38.2,10.4,3.6,21.6,0.83,1498,표준,표준
남,25,1700,965,789,817,888,438,129,585,30.7,12.2,39.7,10.9,3.73,18.4,0.85,1543,표준,표준
남,25,1814,885,715,749,889,400,119,575,30.7,8.4,40.4,10.8,3.68,13.2,0.78,1557,표준,표준
남,24,1688,888,703,762,917,404,128,557,27.1,13,36.2,9.6,3.3,20.9,0.79,1432,표준,표준
남,25,1770,900,769,810,913,413,115,545,27.7,13.3,36.5,9.8,3.4,21.1,0.82,1444,표준,표준
남,22,1764,870,720,760,919,409,127,581,31.9,10.5,41.5,11.2,3.86,15.6,0.8,1593,표준,표준
남,25,1887,927,798,860,963,423,123,580,31.6,16.1,41.6,11.1,3.87,22.1,0.85,1593,표준,표준
남,21,1713,906,784,840,924,394,116,567,28,11.2,36.7,10,3.34,18.2,0.81,1451,표준,표준
남,24,1751,933,784,815,950,437,127,561,29.1,17.9,38.2,10.3,3.56,25.6,0.84,1495,표준,표하
남,28,1635,1039,927,942,999,487,121,566,31.9,25.2,41.2,11.2,3.72,31,0.94,1581,복비,표하
남,25,1762,915,825,894,934,444,122,559,32.1,17.2,41.7,11.3,3.96,23.1,0.87,1602,표준,표준
남,28,1679,862,831,847,975,426,124,565,27.2,17.9,36,9.7,3.32,26.7,0.86,1429,표준,표하
남,24,1756,1069,817,873,938,482,132,577,34.1,15.8,44.2,12,4.15,20.8,0.89,1674,표준,표준
남,25,1728,957,750,781,879,433,120,568,32.2,9.1,41.9,11.4,3.85,13.8,0.83,1603,표준,표준
남,25,1738,1015,840,850,933,434,113,570,34.5,10.3,44.4,12.1,4.08,14.6,0.88,1679,표준,표준
남,23,1774,910,734,788,935,433,118,553,32.6,10.1,42.3,11.5,3.82,15,0.84,1614,표준,표준
남,23,1773,950,783,826,931,421,118,541,34.2,9.8,44,12,4.13,14,0.85,1669,표준,표준
남,24,1790,1017,884,934,1027,480,123,583,39.1,22.9,50,13.7,4.62,25.1,0.9,1845,경계,표하
남,24,1675,912,798,811,908,430,114,563,28.2,14.2,36.8,10,3.26,22,0.87,1453,표준,표준
남,22,1791,893,703,740,870,412,121,571,26.3,9.2,35,9.4,3.21,16.2,0.78,1398,표준,표준
남,27,1795,975,820,862,962,443,116,591,34.8,14.8,44.9,12.2,4.21,19.5,0.88,1694,표준,표준
남,25,1747,900,737,742,885,399,128,590,19.9,23,26.5,7.2,3.81,39.3,0.77,1137,표준,표하
남,24,1772,918,716,763,940,414,122,581,33.3,7.7,43.3,11.7,4.05,11.6,0.81,1646,표준,표준
남,19,1698,926,754,800,910,402,129,599,30.3,11.5,39.4,10.8,3.63,17.7,0.83,1531,표준,표준
남,23,1761,913,792,817,900,427,123,596,33.7,10,43.6,11.9,3.92,14.5,0.83,1652,표준,표준
남,27,1751,915,723,767,881,406,127,568,28,11.4,37.4,10,3.32,18.4,0.81,1465,표준,표준
남,27,1660,896,755,772,891,413,120,553,27.8,9.2,36.3,9.8,3.21,15.7,0.86,1436,표준,표준
남,19,1741,939,785,855,936,446,127,577,31.8,15.3,41.4,11.2,3.93,21.3,0.85,1591,표준,표준
남,19,1769,952,827,871,1052,411,120,555,35.3,16.9,45,12.4,4.41,21.4,0.85,1706,표준,표준
남,19,1730,911,731,759,855,420,119,569,28.4,9.9,37.3,10,3.48,16.2,0.8,1468,표준,표준
남,19,1760,1003,775,815,957,423,123,589,32.9,14.5,42.5,11.6,4.24,19.9,0.83,1630,표준,표준
남,19,1728,924,747,788,929,420,114,566,30.9,12.8,40.1,10.9,3.73,19,0.85,1552,표준,표준
남,24,1703,1010,795,834,931,449,118,578,30.1,14.8,39.3,10.6,3.67,21.6,0.84,1528,표준,표준
남,22,1749,910,735,773,865,399,122,584,27.5,10.3,36.2,9.8,3.45,17.2,0.8,1439,표준,표준
남,25,1738,1021,832,889,974,428,119,580,33.2,20.9,42.9,11.7,4.04,26.3,0.88,1636,표준,표하
남,19,1705,981,883,924,992,439,123,580,29.1,23.1,37.9,10.3,3.64,30.8,0.89,1490,표준,표하
남,26,1758,951,844,889,942,449,120,564,33.6,14.9,44,11.8,4.12,20,0.86,1663,표준,표준
남,20,1656,870,673,732,860,408,119,558,25.7,8,34,9.2,2.95,14.8,0.83,1367,표준,표준
남,19,1658,874,700,755,908,418,120,558,29.7,10.1,38.8,10.6,3.54,16.1,0.82,1512,표준,표준
남,19,1761,1065,883,950,1090,470,128,595,37.1,24.9,47.6,13,4.58,27.7,0.89,1777,표준,표하
남,20,1770,934,766,823,921,416,128,575,30.8,11.9,40.3,10.8,3.65,17.9,0.84,1553,표준,표준
남,20,1788,968,773,802,952,418,129,567,33.5,9.5,43.6,11.8,3.96,13.8,0.83,1653,표준,표준
남,19,1786,944,798,849,1001,425,124,575,32.3,19.8,41.6,11.4,3.83,25.8,0.9,1597,경계,표하
남,21,1792,925,735,784,920,423,126,582,33.7,7.8,43.6,11.8,3.88,11.7,0.82,1650,표준,표준
남,22,1708,945,720,775,905,418,122,558,28.1,11.2,37.1,9.9,3.35,18.2,0.84,1457,표준,표준
남,21,1794,980,925,958,1017,468,134,594,35.1,19.7,45.6,12.2,4.4,24,0.87,1714,표준,표하
